Date,Time,CO mg/m3,8 hr roling avg
4/7/2011,15,0.1,0.1
4/7/2011,16,0.1,0.1
4/7/2011,17,0.1,0.1
4/7/2011,18,0.1,0.1
4/7/2011,19,0.1,0.1
4/7/2011,20,0.1,0.1
4/7/2011,21,0.1,0.1
4/7/2011,22,0.1,0.1
4/7/2011,23,0.1,0.1
5/7/2011,0,0.1,0.1
5/7/2011,1,0.1,0.1
5/7/2011,2,0.1,0.1
5/7/2011,3,0.1,0.1
5/7/2011,4,0.1,0.1
5/7/2011,5,0.1,0.1
5/7/2011,6,0.1,0.1
5/7/2011,7,0.1,0.1
5/7/2011,8,0.1,0.1
5/7/2011,9,0.2,0.1
5/7/2011,10,0.2,0.1
5/7/2011,11,0.1,0.1
5/7/2011,12,0.1,0.1
5/7/2011,13,0.1,0.1
5/7/2011,14,0.1,0.1
5/7/2011,15,0.1,0.1
5/7/2011,16,0.1,0.1
5/7/2011,17,0.1,0.1
5/7/2011,18,0.1,0.1
5/7/2011,19,0.1,0.1
5/7/2011,20,0.1,0.1
5/7/2011,21,0.1,0.1
5/7/2011,22,0.1,0.1
5/7/2011,23,0.1,0.1
6/7/2011,0,0.1,0.1
6/7/2011,1,0.1,0.1
6/7/2011,2,0.1,0.1
6/7/2011,3,0.1,0.1
6/7/2011,4,0.1,0.1
6/7/2011,5,0.1,0.1
6/7/2011,6,0.1,0.1
6/7/2011,7,0.1,0.1
6/7/2011,8,0.1,0.1
6/7/2011,9,0.1,0.1
6/7/2011,10,0.1,0.1
6/7/2011,11,0.1,0.1
6/7/2011,12,CAL,0.1
6/7/2011,13,CAL,0.1
6/7/2011,14,0.2,0.1
6/7/2011,15,0.1,0.1
6/7/2011,16,0.2,0.1
6/7/2011,17,0.2,0.1
6/7/2011,18,0.2,0.2
6/7/2011,19,0.2,0.2
6/7/2011,20,0.2,0.2
6/7/2011,21,0.2,0.2
6/7/2011,22,0.2,0.2
6/7/2011,23,0.2,0.2
7/7/2011,0,0.2,0.2
7/7/2011,1,0.2,0.2
7/7/2011,2,0.2,0.2
7/7/2011,3,0.1,0.2
7/7/2011,4,0.1,0.2
7/7/2011,5,0.1,0.2
7/7/2011,6,0.1,0.1
7/7/2011,7,0.1,0.1
7/7/2011,8,0.1,0.1
7/7/2011,9,0.2,0.1
7/7/2011,10,0.1,0.1
7/7/2011,11,0.2,0.1
7/7/2011,12,0.2,0.1
7/7/2011,13,0.1,0.1
7/7/2011,14,0.1,0.1
7/7/2011,15,0.1,0.1
7/7/2011,16,0.2,0.1
7/7/2011,17,0.2,0.1
7/7/2011,18,0.2,0.2
7/7/2011,19,0.2,0.2
7/7/2011,20,0.1,0.2
7/7/2011,21,0.1,0.2
7/7/2011,22,0.1,0.2
7/7/2011,23,0.1,0.2
8/7/2011,0,0.1,0.1
8/7/2011,1,0.1,0.1
8/7/2011,2,0.1,0.1
8/7/2011,3,0.1,0.1
8/7/2011,4,0.1,0.1
8/7/2011,5,0.1,0.1
8/7/2011,6,0.1,0.1
8/7/2011,7,0.1,0.1
8/7/2011,8,0.2,0.1
8/7/2011,9,0.2,0.1
8/7/2011,10,0.2,0.1
8/7/2011,11,0.2,0.1
8/7/2011,12,0.2,0.2
8/7/2011,13,0.2,0.2
8/7/2011,14,0.2,0.2
8/7/2011,15,0.2,0.2
8/7/2011,16,0.2,0.2
8/7/2011,17,0.2,0.2
8/7/2011,18,0.2,0.2
8/7/2011,19,0.2,0.2
8/7/2011,20,0.2,0.2
8/7/2011,21,0.2,0.2
8/7/2011,22,0.1,0.2
8/7/2011,23,0.2,0.2
9/7/2011,0,0.2,0.2
9/7/2011,1,0.2,0.2
9/7/2011,2,0.2,0.2
9/7/2011,3,0.2,0.2
9/7/2011,4,0.2,0.2
9/7/2011,5,0.1,0.2
9/7/2011,6,0.1,0.2
9/7/2011,7,0.1,0.2
9/7/2011,8,0.2,0.2
9/7/2011,9,0.2,0.2
9/7/2011,10,0.1,0.1
9/7/2011,11,0.1,0.1
9/7/2011,12,0.1,0.1
9/7/2011,13,0.1,0.1
9/7/2011,14,0.1,0.1
9/7/2011,15,0.1,0.1
9/7/2011,16,0.1,0.1
9/7/2011,17,0.1,0.1
9/7/2011,18,0.1,0.1
9/7/2011,19,0.1,0.1
9/7/2011,20,0.1,0.1
9/7/2011,21,0.1,0.1
9/7/2011,22,0.1,0.1
9/7/2011,23,0.2,0.1
10/7/2011,0,0.2,0.1
10/7/2011,1,0.1,0.1
10/7/2011,2,0.1,0.1
10/7/2011,3,0.1,0.1
10/7/2011,4,0.1,0.1
10/7/2011,5,0.1,0.1
10/7/2011,6,0.1,0.1
10/7/2011,7,0.1,0.1
10/7/2011,8,0.1,0.1
10/7/2011,9,0.1,0.1
10/7/2011,10,0.1,0.1
10/7/2011,11,0.1,0.1
10/7/2011,12,0.1,0.1
10/7/2011,13,0.1,0.1
10/7/2011,14,0.1,0.1
10/7/2011,15,0.1,0.1
10/7/2011,16,0.1,0.1
10/7/2011,17,0.1,0.1
10/7/2011,18,0.1,0.1
10/7/2011,19,0.1,0.1
10/7/2011,20,0.1,0.1
10/7/2011,21,0.1,0.1
10/7/2011,22,0.1,0.1
10/7/2011,23,0.1,0.1
11/7/2011,0,0.2,0.1
11/7/2011,1,0.1,0.1
11/7/2011,2,0.1,0.1
11/7/2011,3,0.1,0.1
11/7/2011,4,0.1,0.1
11/7/2011,5,0.1,0.1
11/7/2011,6,0.1,0.1
11/7/2011,7,0.2,0.1
11/7/2011,8,0.2,0.1
11/7/2011,9,0.2,0.2
11/7/2011,10,0.2,0.2
11/7/2011,11,0.2,0.2
11/7/2011,12,0.2,0.2
11/7/2011,13,0.2,0.2
11/7/2011,14,0.1,0.2
11/7/2011,15,0.2,0.2
11/7/2011,16,0.2,0.2
11/7/2011,17,0.2,0.2
11/7/2011,18,0.2,0.2
11/7/2011,19,0.2,0.2
11/7/2011,20,0.1,0.2
11/7/2011,21,0.2,0.2
11/7/2011,22,0.1,0.2
11/7/2011,23,0.1,0.2
12/7/2011,0,0.1,0.1
12/7/2011,1,0.1,0.1
12/7/2011,2,0.1,0.1
12/7/2011,3,0.1,0.1
12/7/2011,4,0.1,0.1
12/7/2011,5,0.1,0.1
12/7/2011,6,0.1,0.1
12/7/2011,7,0.1,0.1
12/7/2011,8,0.2,0.1
12/7/2011,9,0.2,0.1
12/7/2011,10,0.2,0.1
12/7/2011,11,0.2,0.1
12/7/2011,12,0.2,0.1
12/7/2011,13,0.2,0.2
12/7/2011,14,0.1,0.2
12/7/2011,15,0.1,0.2
12/7/2011,16,0.1,0.2
12/7/2011,17,0.1,0.2
12/7/2011,18,0.2,0.2
12/7/2011,19,0.2,0.2
12/7/2011,20,0.1,0.1
12/7/2011,21,0.1,0.1
12/7/2011,22,0.1,0.1
12/7/2011,23,0.1,0.1
13/07/2011,0,0.1,0.1
13/07/2011,1,0.1,0.1
13/07/2011,2,0.2,0.1
13/07/2011,3,0.2,0.1
13/07/2011,4,0.2,0.1
13/07/2011,5,0.1,0.1
13/07/2011,6,0.2,0.1
13/07/2011,7,0.2,0.2
13/07/2011,8,0.1,0.2
13/07/2011,9,0.1,0.2
13/07/2011,10,0.1,0.1
13/07/2011,11,0.1,0.1
13/07/2011,12,0.1,0.1
13/07/2011,13,0.1,0.1
13/07/2011,14,0.1,0.1
13/07/2011,15,0.1,0.1
13/07/2011,16,0.2,0.1
13/07/2011,17,0.2,0.1
13/07/2011,18,0.2,0.1
13/07/2011,19,0.2,0.1
13/07/2011,20,0.1,0.2
13/07/2011,21,0.1,0.2
13/07/2011,22,0.1,0.2
13/07/2011,23,0.1,0.1
14/07/2011,0,0.2,0.1
14/07/2011,1,0.2,0.2
14/07/2011,2,0.2,0.1
14/07/2011,3,0.1,0.1
14/07/2011,4,0.1,0.1
14/07/2011,5,0.1,0.1
14/07/2011,6,0.1,0.1
14/07/2011,7,0.1,0.1
14/07/2011,8,0.2,0.1
14/07/2011,9,0.2,0.1
14/07/2011,10,0.2,0.1
14/07/2011,11,0.1,0.1
14/07/2011,12,0.1,0.1
14/07/2011,13,0.1,0.1
14/07/2011,14,0.2,0.2
14/07/2011,15,0.2,0.2
14/07/2011,16,0.2,
14/07/2011,17,0.2,
14/07/2011,18,0.2,
14/07/2011,19,0.2,
14/07/2011,20,0.2,
14/07/2011,21,0.2,
14/07/2011,22,0.1,
14/07/2011,23,0.1,
15/07/2011,0,0.1,
15/07/2011,1,0.2,
15/07/2011,2,0.2,
15/07/2011,3,0.1,
15/07/2011,4,0.1,
15/07/2011,5,0.1,
15/07/2011,6,0.1,
15/07/2011,7,0.1,
15/07/2011,8,0.2,
15/07/2011,9,0.2,0.1
15/07/2011,10,0.2,0.1
15/07/2011,11,0.2,0.2
15/07/2011,12,0.1,0.2
15/07/2011,13,0.2,0.2
15/07/2011,14,0.1,0.2
15/07/2011,15,0.1,0.2
15/07/2011,16,0.2,0.2
15/07/2011,17,0.2,0.2
15/07/2011,18,0.2,0.2
15/07/2011,19,0.2,0.2
15/07/2011,20,0.1,0.2
15/07/2011,21,0.1,0.2
15/07/2011,22,0.1,0.2
15/07/2011,23,0.1,0.2
16/07/2011,0,0.1,0.2
16/07/2011,1,0.1,0.1
16/07/2011,2,0.1,0.1
16/07/2011,3,0.1,0.1
16/07/2011,4,0.1,0.1
16/07/2011,5,0.1,0.1
16/07/2011,6,0.1,0.1
16/07/2011,7,0.1,0.1
16/07/2011,8,0.1,0.1
16/07/2011,9,0.1,0.1
16/07/2011,10,0.1,0.1
16/07/2011,11,0.1,0.1
16/07/2011,12,0.1,0.1
16/07/2011,13,0.1,0.1
16/07/2011,14,0.1,0.1
16/07/2011,15,0.1,0.1
16/07/2011,16,0.1,0.1
16/07/2011,17,0.1,0.1
16/07/2011,18,0.1,0.1
16/07/2011,19,0.1,0.1
16/07/2011,20,0.1,0.1
16/07/2011,21,0.1,0.1
16/07/2011,22,0.1,0.1
16/07/2011,23,0.1,0.1
17/07/2011,0,0.1,0.1
17/07/2011,1,0.1,0.1
17/07/2011,2,0.2,0.1
17/07/2011,3,0.1,0.1
17/07/2011,4,0.1,0.1
17/07/2011,5,0.1,0.1
17/07/2011,6,0.1,0.1
17/07/2011,7,0.1,0.1
17/07/2011,8,0.1,0.1
17/07/2011,9,0.1,0.1
17/07/2011,10,0.1,0.1
17/07/2011,11,0.1,0.1
17/07/2011,12,0.1,0.1
17/07/2011,13,0.1,0.1
17/07/2011,14,0.1,0.1
17/07/2011,15,0.1,0.1
17/07/2011,16,0.1,0.1
17/07/2011,17,0.1,0.1
17/07/2011,18,0.1,0.1
17/07/2011,19,0.1,0.1
17/07/2011,20,0.1,0.1
17/07/2011,21,0.1,0.1
17/07/2011,22,0.1,0.1
17/07/2011,23,0.1,0.1
18/07/2011,0,0.1,0.1
18/07/2011,1,0.1,0.1
18/07/2011,2,0.1,0.1
18/07/2011,3,0.1,0.1
18/07/2011,4,0.1,0.1
18/07/2011,5,0.1,0.1
18/07/2011,6,0.1,0.1
18/07/2011,7,0.1,0.1
18/07/2011,8,0.1,0.1
18/07/2011,9,0.1,0.1
18/07/2011,10,0.1,0.1
18/07/2011,11,0.1,0.1
18/07/2011,12,0.1,0.1
18/07/2011,13,0.1,0.1
18/07/2011,14,0.1,0.1
18/07/2011,15,0.1,0.1
18/07/2011,16,0.1,0.1
18/07/2011,17,0.2,0.1
18/07/2011,18,0.2,0.1
18/07/2011,19,0.1,0.1
18/07/2011,20,0.1,0.1
18/07/2011,21,0.1,0.1
18/07/2011,22,0.1,0.1
18/07/2011,23,0.1,0.1
19/07/2011,0,0.1,0.1
19/07/2011,1,0.1,0.1
19/07/2011,2,0.1,0.1
19/07/2011,3,0.1,0.1
19/07/2011,4,0.1,0.1
19/07/2011,5,0.1,0.1
19/07/2011,6,0.1,0.1
19/07/2011,7,0.1,0.1
19/07/2011,8,0.1,0.1
19/07/2011,9,0.1,0.1
19/07/2011,10,0.1,0.1
19/07/2011,11,0.1,0.1
19/07/2011,12,0.1,0.1
19/07/2011,13,0.1,0.1
19/07/2011,14,0.1,0.1
19/07/2011,15,0.1,0.1
19/07/2011,16,0.1,0.1
19/07/2011,17,0.2,0.1
19/07/2011,18,0.2,0.1
19/07/2011,19,0.1,0.1
19/07/2011,20,0.1,0.1
19/07/2011,21,0.1,0.1
19/07/2011,22,0.1,0.1
19/07/2011,23,0.1,0.1
20/07/2011,0,0.1,0.1
20/07/2011,1,0.1,0.1
20/07/2011,2,0.1,0.1
20/07/2011,3,0.1,0.1
20/07/2011,4,0.1,0.1
20/07/2011,5,0.1,0.1
20/07/2011,6,0.1,0.1
20/07/2011,7,0.1,0.1
20/07/2011,8,0.1,0.1
20/07/2011,9,0.1,0.1
20/07/2011,10,0.1,0.1
20/07/2011,11,0.1,0.1
20/07/2011,12,0.1,0.1
20/07/2011,13,0.1,0.1
20/07/2011,14,0.1,0.1
20/07/2011,15,0.1,0.1
20/07/2011,16,0.1,0.1
20/07/2011,17,0.2,0.1
20/07/2011,18,0.2,0.1
20/07/2011,19,0.2,0.1
20/07/2011,20,0.1,0.1
20/07/2011,21,0.1,0.1
20/07/2011,22,0.1,0.1
20/07/2011,23,0.1,0.1
21/07/2011,0,0.1,0.1
21/07/2011,1,0.1,0.1
21/07/2011,2,0.1,0.1
21/07/2011,3,0.1,0.1
21/07/2011,4,0.1,0.1
21/07/2011,5,0.1,0.1
21/07/2011,6,0.1,0.1
21/07/2011,7,0.1,0.1
21/07/2011,8,0.1,0.1
21/07/2011,9,0.2,0.1
21/07/2011,10,0.1,0.1
21/07/2011,11,0.2,0.1
21/07/2011,12,0.1,0.1
21/07/2011,13,0.2,0.1
21/07/2011,14,0.2,0.1
21/07/2011,15,0.2,0.2
21/07/2011,16,0.2,0.2
21/07/2011,17,0.2,0.2
21/07/2011,18,0.2,0.2
21/07/2011,19,0.2,0.2
21/07/2011,20,0.2,0.2
21/07/2011,21,0.2,0.2
21/07/2011,22,0.2,0.2
21/07/2011,23,0.1,0.2
22/07/2011,0,0.1,0.2
22/07/2011,1,0.1,0.2
22/07/2011,2,0.1,0.2
22/07/2011,3,0.1,0.1
22/07/2011,4,0.1,0.1
22/07/2011,5,0.1,0.1
22/07/2011,6,0.1,0.1
22/07/2011,7,0.1,0.1
22/07/2011,8,0.1,0.1
22/07/2011,9,0.1,0.1
22/07/2011,10,0.1,0.1
22/07/2011,11,0.1,0.1
22/07/2011,12,0.1,0.1
22/07/2011,13,0.1,0.1
22/07/2011,14,0.1,0.1
22/07/2011,15,0.1,0.1
22/07/2011,16,0.1,0.1
22/07/2011,17,0.2,0.1
22/07/2011,18,0.1,0.1
22/07/2011,19,0.1,0.1
22/07/2011,20,0.1,0.1
22/07/2011,21,0.1,0.1
22/07/2011,22,0.1,0.1
22/07/2011,23,0.2,0.1
23/07/2011,0,0.2,0.1
23/07/2011,1,0.1,0.1
23/07/2011,2,0.1,0.1
23/07/2011,3,0.1,0.1
23/07/2011,4,0.1,0.1
23/07/2011,5,0.1,0.1
23/07/2011,6,0.1,0.1
23/07/2011,7,0.1,0.1
23/07/2011,8,0.1,0.1
23/07/2011,9,0.1,0.1
23/07/2011,10,0.1,0.1
23/07/2011,11,0.1,0.1
23/07/2011,12,0.1,0.1
23/07/2011,13,0.1,0.1
23/07/2011,14,0.1,0.1
23/07/2011,15,0.1,0.1
23/07/2011,16,0.2,0.1
23/07/2011,17,0.2,0.1
23/07/2011,18,0.2,0.2
23/07/2011,19,0.3,0.2
23/07/2011,20,0.2,0.2
23/07/2011,21,0.3,0.2
23/07/2011,22,0.2,0.2
23/07/2011,23,0.1,0.2
24/07/2011,0,0.2,0.2
24/07/2011,1,0.2,0.2
24/07/2011,2,0.2,0.2
24/07/2011,3,0.2,0.2
24/07/2011,4,0.1,0.2
24/07/2011,5,0.2,0.2
24/07/2011,6,0.2,0.2
24/07/2011,7,0.1,0.2
24/07/2011,8,0.1,0.2
24/07/2011,9,0.1,0.2
24/07/2011,10,0.1,0.1
24/07/2011,11,0.1,0.1
24/07/2011,12,0.1,0.1
24/07/2011,13,0.2,0.1
24/07/2011,14,0.1,0.1
24/07/2011,15,0.1,0.1
24/07/2011,16,0.1,0.1
24/07/2011,17,0.2,0.1
24/07/2011,18,0.2,0.2
24/07/2011,19,0.3,0.2
24/07/2011,20,0.2,0.2
24/07/2011,21,0.2,0.2
24/07/2011,22,0.1,0.2
24/07/2011,23,0.2,0.2
25/07/2011,0,0.2,0.2
25/07/2011,1,0.1,0.2
25/07/2011,2,0.1,0.2
25/07/2011,3,0.1,0.1
25/07/2011,4,0.1,0.1
25/07/2011,5,0.1,0.1
25/07/2011,6,0.1,0.1
25/07/2011,7,0.1,0.1
25/07/2011,8,0.1,0.1
25/07/2011,9,0.2,0.1
25/07/2011,10,0.1,0.1
25/07/2011,11,0.1,0.1
25/07/2011,12,0.1,0.1
25/07/2011,13,0.1,0.1
25/07/2011,14,0.1,0.1
25/07/2011,15,0.1,0.1
25/07/2011,16,0.1,0.1
25/07/2011,17,0.2,0.1
25/07/2011,18,0.1,0.1
25/07/2011,19,0.2,0.1
25/07/2011,20,0.1,0.1
25/07/2011,21,0.1,0.1
25/07/2011,22,0.1,0.1
25/07/2011,23,0.1,0.1
26/07/2011,0,0.2,0.1
26/07/2011,1,0.1,0.1
26/07/2011,2,0.1,0.1
26/07/2011,3,0.1,0.1
26/07/2011,4,0.1,0.1
26/07/2011,5,0.1,0.1
26/07/2011,6,0.1,0.1
26/07/2011,7,0.1,0.1
26/07/2011,8,0.1,0.1
26/07/2011,9,0.1,0.1
26/07/2011,10,0.1,0.1
26/07/2011,11,0.1,0.1
26/07/2011,12,0.1,0.1
26/07/2011,13,0.1,0.1
26/07/2011,14,0.1,0.1
26/07/2011,15,0.1,0.1
26/07/2011,16,0.1,0.1
26/07/2011,17,0.2,0.1
26/07/2011,18,0.2,0.1
26/07/2011,19,0.2,0.2
26/07/2011,20,0.1,0.2
26/07/2011,21,0.2,0.2
26/07/2011,22,0.1,0.2
26/07/2011,23,0.1,0.2
27/07/2011,0,0.2,0.2
27/07/2011,1,0.1,0.2
27/07/2011,2,0.1,0.1
27/07/2011,3,0.1,0.1
27/07/2011,4,0.1,0.1
27/07/2011,5,0.1,0.1
27/07/2011,6,0.1,0.1
27/07/2011,7,0.1,0.1
27/07/2011,8,0.1,0.1
27/07/2011,9,0.1,0.1
27/07/2011,10,0.1,0.1
27/07/2011,11,0.2,0.1
27/07/2011,12,0.1,0.1
27/07/2011,13,0.1,0.1
27/07/2011,14,0.1,0.1
27/07/2011,15,0.1,0.1
27/07/2011,16,0.2,0.1
27/07/2011,17,0.2,0.1
27/07/2011,18,0.2,0.2
27/07/2011,19,0.2,0.2
27/07/2011,20,0.2,0.2
27/07/2011,21,0.2,0.2
27/07/2011,22,0.2,0.2
27/07/2011,23,0.2,0.2
28/07/2011,0,0.1,0.2
28/07/2011,1,0.1,0.2
28/07/2011,2,0.1,0.2
28/07/2011,3,0.1,0.1
28/07/2011,4,0.1,0.1
28/07/2011,5,0.1,0.1
28/07/2011,6,0.1,0.1
28/07/2011,7,0.1,0.1
28/07/2011,8,0.1,0.1
28/07/2011,9,0.1,0.1
28/07/2011,10,0.1,0.1
28/07/2011,11,0.1,0.1
28/07/2011,12,0.1,0.1
28/07/2011,13,0.1,0.1
28/07/2011,14,0.1,0.1
28/07/2011,15,0.1,0.1
28/07/2011,16,0.2,0.1
28/07/2011,17,0.2,0.1
28/07/2011,18,0.2,0.2
28/07/2011,19,0.2,0.2
28/07/2011,20,0.1,0.2
28/07/2011,21,0.1,0.2
28/07/2011,22,0.1,0.2
28/07/2011,23,0.1,0.2
29/07/2011,0,0.1,0.1
29/07/2011,1,0.1,0.1
29/07/2011,2,0.1,0.1
29/07/2011,3,0.1,0.1
29/07/2011,4,0.1,0.1
29/07/2011,5,0.1,0.1
29/07/2011,6,0.1,0.1
29/07/2011,7,0.1,0.1
29/07/2011,8,0.1,0.1
29/07/2011,9,0.1,0.1
29/07/2011,10,0.1,0.1
29/07/2011,11,0.1,0.1
29/07/2011,12,0.1,0.1
29/07/2011,13,0.1,0.1
29/07/2011,14,0.1,0.1
29/07/2011,15,0.1,0.1
29/07/2011,16,0.3,0.2
29/07/2011,17,0.2,0.2
29/07/2011,18,0.2,0.2
29/07/2011,19,0.1,0.2
29/07/2011,20,0.1,0.2
29/07/2011,21,0.1,0.2
29/07/2011,22,0.1,0.2
29/07/2011,23,0.1,0.2
30/07/2011,0,0.1,0.1
30/07/2011,1,0.1,0.1
30/07/2011,2,0.1,0.1
30/07/2011,3,0.1,0.1
30/07/2011,4,0.1,0.1
30/07/2011,5,0.1,0.1
30/07/2011,6,0.1,0.1
30/07/2011,7,0.1,0.1
30/07/2011,8,0.1,0.1
30/07/2011,9,0.1,0.1
30/07/2011,10,0.1,0.1
30/07/2011,11,0.1,0.1
30/07/2011,12,0.1,0.1
30/07/2011,13,0.1,0.1
30/07/2011,14,0.2,0.1
30/07/2011,15,0.2,0.1
30/07/2011,16,0.1,0.1
30/07/2011,17,0.1,0.1
30/07/2011,18,0.1,0.1
30/07/2011,19,0.1,0.1
30/07/2011,20,0.1,0.1
30/07/2011,21,0.1,0.1
30/07/2011,22,0.1,0.1
30/07/2011,23,0.1,0.1
31/07/2011,0,0.1,0.1
31/07/2011,1,0.1,0.1
31/07/2011,2,0.1,0.1
31/07/2011,3,0.1,0.1
31/07/2011,4,0.1,0.1
31/07/2011,5,0.1,0.1
31/07/2011,6,0.1,0.1
31/07/2011,7,0.1,0.1
31/07/2011,8,0.1,0.1
31/07/2011,9,0.1,0.1
31/07/2011,10,0.1,0.1
31/07/2011,11,0.1,0.1
31/07/2011,12,0.1,0.1
31/07/2011,13,0.1,0.1
31/07/2011,14,0.1,0.1
31/07/2011,15,0.1,0.1
31/07/2011,16,0.1,0.1
31/07/2011,17,0.1,0.1
31/07/2011,18,0.1,0.1
31/07/2011,19,0.1,0.1
31/07/2011,20,0.1,0.1
31/07/2011,21,0.1,0.1
31/07/2011,22,0.1,0.1
31/07/2011,23,0.1,0.1
1/8/2011,0,0.1,0.1
1/8/2011,1,0,0.1
1/8/2011,2,0,0.1
1/8/2011,3,0,0.1
1/8/2011,4,0,0.1
1/8/2011,5,0,0.1
1/8/2011,6,0,0
1/8/2011,7,0,0
1/8/2011,8,0,0
1/8/2011,9,0,0
1/8/2011,10,0,0
1/8/2011,11,0,0
1/8/2011,12,0,0
1/8/2011,13,0,0
1/8/2011,14,0,0
1/8/2011,15,0,0
1/8/2011,16,0,0
1/8/2011,17,0,0
1/8/2011,18,0,0
1/8/2011,19,0,0
1/8/2011,20,0,0
1/8/2011,21,0,0
1/8/2011,22,0,0
1/8/2011,23,0,0
2/8/2011,0,0,0
2/8/2011,1,0,0
2/8/2011,2,0,0
2/8/2011,3,0,0
2/8/2011,4,0,0
2/8/2011,5,0,0
2/8/2011,6,0,0
2/8/2011,7,0,0
2/8/2011,8,0,0
2/8/2011,9,0,0
2/8/2011,10,0,0
2/8/2011,11,0,0
2/8/2011,12,0,0
2/8/2011,13,0,0
2/8/2011,14,0,0
2/8/2011,15,0,0
2/8/2011,16,0,0
2/8/2011,17,0,0
2/8/2011,18,0,0
2/8/2011,19,0,0
2/8/2011,20,0,0
2/8/2011,21,0,0
2/8/2011,22,0,0
2/8/2011,23,0,0
3/8/2011,0,0,0
3/8/2011,1,0,0
3/8/2011,2,0,0
3/8/2011,3,0,0
3/8/2011,4,0,0
3/8/2011,5,0,0
3/8/2011,6,0,0
3/8/2011,7,0,0
3/8/2011,8,0,0
3/8/2011,9,0,0
3/8/2011,10,0,0
3/8/2011,11,0,0
3/8/2011,12,0,0
3/8/2011,13,0,0
3/8/2011,14,0,0
3/8/2011,15,0,0
3/8/2011,16,0,0
3/8/2011,17,0,0
3/8/2011,18,0,0
3/8/2011,19,0,0
3/8/2011,20,0,0
3/8/2011,21,0,0
3/8/2011,22,0,0
3/8/2011,23,0,0
4/8/2011,0,0,0
4/8/2011,1,0,0
4/8/2011,2,CAL,0
4/8/2011,3,CAL,0
4/8/2011,4,0,0
4/8/2011,5,0,0
4/8/2011,6,0,0
4/8/2011,7,0,0
4/8/2011,8,0,0
4/8/2011,9,0,0
4/8/2011,10,0,0
4/8/2011,11,0,0
4/8/2011,12,0,0
4/8/2011,13,0,0
4/8/2011,14,0,0
4/8/2011,15,0,0
4/8/2011,16,0,0
4/8/2011,17,0,0
4/8/2011,18,0,0
4/8/2011,19,0,0
4/8/2011,20,0,0
4/8/2011,21,0,0
4/8/2011,22,0,0
4/8/2011,23,0,0
5/8/2011,0,0,0
5/8/2011,1,0,0
5/8/2011,2,0,0
5/8/2011,3,0,0
5/8/2011,4,0,0
5/8/2011,5,0,0
5/8/2011,6,0,0
5/8/2011,7,0,0
5/8/2011,8,0,0
5/8/2011,9,0,0
5/8/2011,10,0,0
5/8/2011,11,0,0
5/8/2011,12,0,0
5/8/2011,13,0,0
5/8/2011,14,0,0
5/8/2011,15,0,0
5/8/2011,16,0,0
5/8/2011,17,0,0
5/8/2011,18,0,0
5/8/2011,19,0,0
5/8/2011,20,0,0
5/8/2011,21,0,0
5/8/2011,22,0,0
5/8/2011,23,0,0
6/8/2011,0,0,0
6/8/2011,1,0,0
6/8/2011,2,0,0
6/8/2011,3,0,0
6/8/2011,4,0,0
6/8/2011,5,0,0
6/8/2011,6,0,0
6/8/2011,7,0,0
6/8/2011,8,0,0
6/8/2011,9,0,0
6/8/2011,10,0,0
6/8/2011,11,0,0
6/8/2011,12,0,0
6/8/2011,13,0,0
6/8/2011,14,0,0
6/8/2011,15,0,0
6/8/2011,16,0,0
6/8/2011,17,0,0
6/8/2011,18,0,0
6/8/2011,19,0,0
6/8/2011,20,0,0
6/8/2011,21,0,0
6/8/2011,22,0,0
6/8/2011,23,0,0
7/8/2011,0,0,0
7/8/2011,1,0,0
7/8/2011,2,0,0
7/8/2011,3,0,0
7/8/2011,4,0,0
7/8/2011,5,0,0
7/8/2011,6,0,0
7/8/2011,7,0,0
7/8/2011,8,0,0
7/8/2011,9,0,0
7/8/2011,10,0,0
7/8/2011,11,0,0
7/8/2011,12,0,0
7/8/2011,13,0,0
7/8/2011,14,0,0
7/8/2011,15,0,0
7/8/2011,16,0,0
7/8/2011,17,0,0
7/8/2011,18,0,0
7/8/2011,19,0,0
7/8/2011,20,0,0
7/8/2011,21,0,0
7/8/2011,22,0,0
7/8/2011,23,0,0
8/8/2011,0,0,0
8/8/2011,1,0,0
8/8/2011,2,0,0
8/8/2011,3,0,0
8/8/2011,4,0,0
8/8/2011,5,0,0
8/8/2011,6,0,0
8/8/2011,7,0,0
8/8/2011,8,0,0
8/8/2011,9,0,0
8/8/2011,10,0,0
8/8/2011,11,0,0
8/8/2011,12,0,0
8/8/2011,13,0,0
8/8/2011,14,0,0
8/8/2011,15,0,0
8/8/2011,16,0,0
8/8/2011,17,0,0
8/8/2011,18,0,0
8/8/2011,19,0,0
8/8/2011,20,0,0
8/8/2011,21,0,0
8/8/2011,22,0,0
8/8/2011,23,0,0
9/8/2011,0,0,0
9/8/2011,1,0,0
9/8/2011,2,0,0
9/8/2011,3,0,0
9/8/2011,4,0,0
9/8/2011,5,0,0
9/8/2011,6,0,0
9/8/2011,7,0,0
9/8/2011,8,0,0
9/8/2011,9,0,0
9/8/2011,10,0,0
9/8/2011,11,0,0
9/8/2011,12,0,0
9/8/2011,13,0,0
9/8/2011,14,0,0
9/8/2011,15,0,0
9/8/2011,16,0,0
9/8/2011,17,0,0
9/8/2011,18,0,0
9/8/2011,19,0,0
9/8/2011,20,0,0
9/8/2011,21,0,0
9/8/2011,22,0,0
9/8/2011,23,0,0
10/8/2011,0,0,0
10/8/2011,1,0,0
