Please provide hourly results  in mg/m3 of CO monitoring conducted in Dublin City by completing the table below. ,,,,,,,,,
The 8 hour rolling averages will calculate automatically. ,,,,,,,,,
Please provide a flag number (see comment for list) for the data entered if possible. The comment field is optional.,,,,,,,,,
Please indicate if any of the stations listed below have been removed from the network.,,,,,,,,,
Dublin City Council,,,,,,,,,
Site,,           Wood Quay (Winetavern St.),,,,         Coleraine Street,,,
Date,Time,CO mg/m3,8 hr roling avg,Flag,Comment,CO mg/m3,8 hr roling avg,Flag,Comment
31/12/2012,17.00,,#DIV/0!,,,,#DIV/0!,,
27/11/2012,12.00,0.2,0.1,2,,0.2,0.2,2,
27/11/2012,13.00,0.1,0.1,2,,0.2,0.2,2,
27/11/2012,14.00,0.2,0.1,2,,0.2,0.2,2,
27/11/2012,15.00,0.2,0.2,2,,0.3,0.2,2,
27/11/2012,16.00,0.2,0.2,2,,0.5,0.3,2,
27/11/2012,17.00,0.3,0.2,2,,0.4,0.3,2,
27/11/2012,18.00,0.5,0.2,2,,0.5,0.3,2,
27/11/2012,19.00,0.5,0.3,2,,0.4,0.4,2,
27/11/2012,20.00,0.5,0.3,2,,0.4,0.4,2,
27/11/2012,21.00,0.4,0.3,2,,0.5,0.4,2,
27/11/2012,22.00,0.4,0.4,2,,0.4,0.4,2,
27/11/2012,23.00,0.3,0.4,2,,0.3,0.4,2,
28/11/2012,0.00,0.3,0.4,2,,0.2,0.4,2,
28/11/2012,1.00,0.2,0.4,2,,0.2,0.4,2,
28/11/2012,2.00,0.1,0.3,2,,0.2,0.3,2,
28/11/2012,3.00,0.1,0.3,2,,0.2,0.3,2,
28/11/2012,4.00,0.1,0.2,2,,0.2,0.3,2,
28/11/2012,5.00,0.1,0.2,2,,0.2,0.3,2,
28/11/2012,6.00,0.1,0.2,2,,0.3,0.2,2,
28/11/2012,7.00,0.1,0.1,2,,0.4,0.3,2,
28/11/2012,8.00,0.2,0.1,2,,0.6,0.3,2,
28/11/2012,9.00,0.2,0.1,2,,0.6,0.3,2,
28/11/2012,10.00,0.4,0.2,2,,0.4,0.4,2,
28/11/2012,11.00,0.5,0.2,2,,0.3,0.4,2,
28/11/2012,12.00,0.3,0.2,2,,0.2,0.4,2,
28/11/2012,13.00,0.2,0.2,2,,0.3,0.4,2,
28/11/2012,14.00,0.2,0.3,2,,0.3,0.4,2,
28/11/2012,15.00,0.2,0.3,2,,0.4,0.4,2,
28/11/2012,16.00,0.2,0.3,2,,0.5,0.4,2,
28/11/2012,17.00,0.2,0.3,2,,0.5,0.4,2,
28/11/2012,18.00,0.5,0.3,2,,0.6,0.4,2,
28/11/2012,19.00,0.5,0.3,2,,0.6,0.4,2,
28/11/2012,20.00,0.4,0.3,2,,0.6,0.5,2,
28/11/2012,21.00,0.4,0.3,2,,0.5,0.5,2,
28/11/2012,22.00,0.3,0.3,2,,0.5,0.5,2,
28/11/2012,23.00,0.4,0.4,2,,0.4,0.5,2,
29/11/2012,0.00,0.3,0.4,2,,0.3,0.5,2,
29/11/2012,1.00,0.3,0.4,2,,0.3,0.5,2,
29/11/2012,2.00,0.2,0.4,2,,0.3,0.4,2,
29/11/2012,3.00,0.2,0.3,2,,0.2,0.4,2,
29/11/2012,4.00,0.1,0.3,2,,0.2,0.3,2,
29/11/2012,5.00,0.1,0.2,2,,0.2,0.3,2,
29/11/2012,6.00,0.1,0.2,2,,0.3,0.3,2,
29/11/2012,7.00,0.1,0.2,2,,0.4,0.3,2,
29/11/2012,8.00,0.2,0.1,2,,0.6,0.3,2,
29/11/2012,9.00,0.3,0.1,2,,0.6,0.4,2,
29/11/2012,10.00,0.6,0.2,2,,0.5,0.4,2,
29/11/2012,11.00,0.6,0.2,2,,0.4,0.4,2,
29/11/2012,12.00,0.5,0.3,2,,0.4,0.4,2,
29/11/2012,13.00,0.3,0.3,2,,0.4,0.4,2,
29/11/2012,14.00,0.3,0.3,2,,0.4,0.4,2,
29/11/2012,15.00,0.3,0.4,2,,0.5,0.5,2,
29/11/2012,16.00,0.3,0.4,2,,0.5,0.5,2,
29/11/2012,17.00,0.4,0.4,2,,0.6,0.4,2,
29/11/2012,18.00,0.7,0.4,2,,0.7,0.5,2,
29/11/2012,19.00,0.7,0.4,2,,0.8,0.5,2,
29/11/2012,20.00,0.6,0.4,2,,0.9,0.6,2,
29/11/2012,21.00,0.6,0.5,2,,0.9,0.7,2,
29/11/2012,22.00,0.7,0.5,2,,0.9,0.7,2,
29/11/2012,23.00,0.7,0.6,2,,0.8,0.8,2,
30/11/2012,0.00,0.5,0.6,2,,0.7,0.8,2,
30/11/2012,1.00,0.6,0.6,2,,0.6,0.8,2,
30/11/2012,2.00,0.6,0.6,2,,0.4,0.8,2,
30/11/2012,3.00,0.4,0.6,2,,0.3,0.7,2,
30/11/2012,4.00,0.3,0.6,2,,0.2,0.6,2,
30/11/2012,5.00,0.3,0.5,2,,0.3,0.5,2,
30/11/2012,6.00,0.2,0.5,2,,0.5,0.5,2,
30/11/2012,7.00,0.2,0.4,2,,0.8,0.5,2,
30/11/2012,8.00,0.3,0.4,2,,1.2,0.5,2,
30/11/2012,9.00,0.6,0.4,2,,1.4,0.6,2,
30/11/2012,10.00,0.8,0.4,2,,1.2,0.7,2,
30/11/2012,11.00,0.9,0.4,2,,0.7,0.8,2,
30/11/2012,12.00,1.2,0.6,2,,0.5,0.8,2,
30/11/2012,13.00,0.7,0.6,2,,1.0,0.9,2,
30/11/2012,14.00,0.3,0.6,2,,0.6,0.9,2,
30/11/2012,15.00,0.3,0.6,2,,0.4,0.9,2,
30/11/2012,16.00,0.3,0.6,2,,0.4,0.8,2,
30/11/2012,17.00,0.3,0.6,2,,0.6,0.7,2,
30/11/2012,18.00,0.4,0.5,2,,1.2,0.7,2,
30/11/2012,19.00,0.6,0.5,2,,1.4,0.8,2,
30/11/2012,20.00,0.8,0.5,2,,1.6,0.9,2,
30/11/2012,21.00,1.4,0.6,2,,1.0,0.9,2,
30/11/2012,22.00,1.4,0.7,2,,0.7,0.9,2,
30/11/2012,23.00,0.8,0.8,2,,0.4,0.9,2,
01/12/2012,0.00,0.6,0.8,2,,0.4,0.9,2,
01/12/2012,1.00,0.3,0.8,2,,0.2,0.9,2,
01/12/2012,2.00,0.3,0.8,2,,0.2,0.7,2,
01/12/2012,3.00,0.2,0.7,2,,0.2,0.6,2,
01/12/2012,4.00,0.1,0.6,2,,0.1,0.4,2,
01/12/2012,5.00,0.1,0.5,2,,0.1,0.3,2,
01/12/2012,6.00,0.1,0.3,2,,0.1,0.2,2,
01/12/2012,7.00,0.1,0.2,2,,0.2,0.2,2,
01/12/2012,8.00,0.1,0.2,2,,0.3,0.2,2,
01/12/2012,9.00,0.1,0.1,2,,0.3,0.2,2,
01/12/2012,10.00,0.2,0.1,2,,0.2,0.2,2,
01/12/2012,11.00,0.2,0.1,2,,0.2,0.2,2,
01/12/2012,12.00,0.2,0.1,2,,0.2,0.2,2,
01/12/2012,13.00,0.2,0.1,2,,0.2,0.2,2,
01/12/2012,14.00,0.2,0.1,2,,0.2,0.2,2,
01/12/2012,15.00,0.2,0.2,2,,0.3,0.3,2,
01/12/2012,16.00,0.2,0.2,2,,0.5,0.3,2,
01/12/2012,17.00,0.2,0.2,2,,0.5,0.3,2,
01/12/2012,18.00,0.2,0.2,2,,0.5,0.3,2,
01/12/2012,19.00,0.4,0.2,2,,1.0,0.4,2,
01/12/2012,20.00,0.4,0.2,2,,0.8,0.5,2,
01/12/2012,21.00,0.5,0.3,2,,0.8,0.6,2,
01/12/2012,22.00,0.5,0.3,2,,0.8,0.6,2,
01/12/2012,23.00,0.5,0.4,2,,0.7,0.7,2,
02/12/2012,0.00,0.4,0.4,2,,0.6,0.7,2,
02/12/2012,1.00,0.4,0.4,2,,0.5,0.7,2,
02/12/2012,2.00,0.4,0.5,2,,0.4,0.7,2,
02/12/2012,3.00,0.4,0.4,2,,0.4,0.6,2,
02/12/2012,4.00,0.3,0.4,2,,0.4,0.6,2,
02/12/2012,5.00,0.3,0.4,2,,0.3,0.5,2,
02/12/2012,6.00,0.3,0.4,2,,0.3,0.4,2,
02/12/2012,7.00,0.2,0.3,2,,0.6,0.4,2,
02/12/2012,8.00,0.2,0.3,2,,0.9,0.5,2,
02/12/2012,9.00,0.4,0.3,2,,1.1,0.5,2,
02/12/2012,10.00,0.4,0.3,2,,1.0,0.6,2,
02/12/2012,11.00,0.8,0.4,2,,0.6,0.6,2,
02/12/2012,12.00,0.9,0.4,2,,0.3,0.6,2,
02/12/2012,13.00,0.4,0.5,2,,0.4,0.6,2,
02/12/2012,14.00,0.2,0.4,2,,0.4,0.7,2,
02/12/2012,15.00,0.2,0.4,2,,0.4,0.6,2,
02/12/2012,16.00,0.2,0.4,2,,0.5,0.6,2,
02/12/2012,17.00,0.3,0.4,2,,0.8,0.6,2,
02/12/2012,18.00,0.3,0.4,2,,1.2,0.6,2,
02/12/2012,19.00,0.5,0.4,2,,1.7,0.7,2,
02/12/2012,20.00,0.9,0.4,2,,0.6,0.7,2,
02/12/2012,21.00,1.3,0.5,2,,0.5,0.8,2,
02/12/2012,22.00,0.3,0.5,2,,0.6,0.8,2,
02/12/2012,23.00,0.2,0.5,2,,0.4,0.8,2,
03/12/2012,0.00,0.2,0.5,2,,0.4,0.8,2,
03/12/2012,1.00,0.1,0.5,2,,0.4,0.7,2,
03/12/2012,2.00,0.1,0.5,2,,0.3,0.6,2,
03/12/2012,3.00,0.2,0.4,2,,0.2,0.4,2,
03/12/2012,4.00,0.2,0.3,2,,0.1,0.4,2,
03/12/2012,5.00,0.2,0.2,2,,0.1,0.3,2,
03/12/2012,6.00,0.1,0.2,2,,0.2,0.3,2,
03/12/2012,7.00,0.1,0.2,2,,0.2,0.2,2,
03/12/2012,8.00,0.1,0.1,2,,0.3,0.2,2,
03/12/2012,9.00,0.2,0.1,2,,0.3,0.2,2,
03/12/2012,10.00,0.2,0.2,2,,0.2,0.2,2,
03/12/2012,11.00,0.2,0.2,2,,0.3,0.2,2,
03/12/2012,12.00,0.2,0.1,2,,0.3,0.2,2,
03/12/2012,13.00,0.2,0.1,2,,0.3,0.3,2,
03/12/2012,14.00,0.2,0.1,2,,0.3,0.3,2,
03/12/2012,15.00,0.2,0.2,2,,0.4,0.3,2,
03/12/2012,16.00,0.2,0.2,2,,0.4,0.3,2,
03/12/2012,17.00,0.3,0.2,2,,0.4,0.3,2,
03/12/2012,18.00,0.3,0.2,2,,0.4,0.3,2,
03/12/2012,19.00,0.3,0.2,2,,0.3,0.3,2,
03/12/2012,20.00,0.3,0.2,2,,0.3,0.3,2,
03/12/2012,21.00,0.2,0.2,2,,0.3,0.3,2,
03/12/2012,22.00,0.2,0.2,2,,0.3,0.3,2,
03/12/2012,23.00,0.2,0.2,2,,0.2,0.3,2,
04/12/2012,0.00,0.2,0.2,2,,0.2,0.3,2,
04/12/2012,1.00,0.2,0.2,2,,0.2,0.3,2,
04/12/2012,2.00,0.2,0.2,2,,0.1,0.2,2,
04/12/2012,3.00,0.1,0.2,2,,0.1,0.2,2,
04/12/2012,4.00,0.1,0.2,2,,0.1,0.2,2,
04/12/2012,5.00,0.1,0.1,2,,0.1,0.2,2,
04/12/2012,6.00,0.1,0.1,2,,0.2,0.2,2,
04/12/2012,7.00,0.1,0.1,2,,0.2,0.2,2,
04/12/2012,8.00,0.1,0.1,2,,0.3,0.2,2,
04/12/2012,9.00,0.2,0.1,2,,0.3,0.2,2,
04/12/2012,10.00,0.2,0.1,2,,0.2,0.2,2,
04/12/2012,11.00,CAL,0.1,0,,0.3,0.2,2,
04/12/2012,12.00,CAL,0.1,0,,0.3,0.2,2,
04/12/2012,13.00,0.2,0.1,2,,0.3,0.3,2,
04/12/2012,14.00,0.2,0.1,2,,0.3,0.3,2,
04/12/2012,15.00,0.2,0.2,2,,0.4,0.3,2,
04/12/2012,16.00,0.2,0.2,2,,0.4,0.3,2,
04/12/2012,17.00,0.3,0.2,2,,0.4,0.3,2,
04/12/2012,18.00,0.5,0.3,2,,0.3,0.3,2,
04/12/2012,19.00,0.5,0.3,2,,0.3,0.3,2,
04/12/2012,20.00,0.3,0.3,2,,0.4,0.3,2,
04/12/2012,21.00,0.3,0.3,2,,0.4,0.3,2,
04/12/2012,22.00,0.3,0.3,2,,0.3,0.3,2,
04/12/2012,23.00,0.2,0.3,2,,0.2,0.3,2,
05/12/2012,0.00,0.2,0.3,2,,0.2,0.3,2,
05/12/2012,1.00,0.2,0.3,2,,0.2,0.3,2,
05/12/2012,2.00,0.1,0.3,2,,0.2,0.3,2,
05/12/2012,3.00,0.1,0.2,2,,0.2,0.3,2,
05/12/2012,4.00,0.1,0.2,2,,0.1,0.2,2,
05/12/2012,5.00,0.1,0.2,2,,0.1,0.2,2,
05/12/2012,6.00,0.1,0.1,2,,0.3,0.2,2,
05/12/2012,7.00,0.1,0.1,2,,0.4,0.2,2,
05/12/2012,8.00,0.1,0.1,2,,0.4,0.3,2,
05/12/2012,9.00,0.3,0.1,2,,0.4,0.3,2,
05/12/2012,10.00,0.4,0.2,2,,0.3,0.3,2,
05/12/2012,11.00,0.3,0.2,2,,0.3,0.3,2,
05/12/2012,12.00,0.2,0.2,2,,0.2,0.3,2,
05/12/2012,13.00,0.2,0.2,2,,0.2,0.3,2,
05/12/2012,14.00,0.2,0.2,2,,cal,0.3,0,
05/12/2012,15.00,0.2,0.2,2,,cal,0.3,0,
05/12/2012,16.00,0.2,0.2,2,,0.4,0.3,2,
05/12/2012,17.00,0.4,0.3,2,,0.1,0.2,2,
05/12/2012,18.00,0.6,0.3,2,,0.1,0.2,2,
05/12/2012,19.00,0.7,0.3,2,,0.2,0.2,2,
05/12/2012,20.00,0.6,0.4,2,,0.2,0.2,2,
05/12/2012,21.00,0.4,0.4,2,,0.2,0.2,2,
05/12/2012,22.00,0.5,0.5,2,,0.2,0.2,2,
05/12/2012,23.00,0.5,0.5,2,,0.3,0.2,2,
06/12/2012,0.00,0.4,0.5,2,,0.4,0.2,2,
06/12/2012,1.00,0.8,0.6,2,,0.0,0.2,2,
06/12/2012,2.00,0.6,0.6,2,,-0.1,0.2,2,
06/12/2012,3.00,0.5,0.6,2,,no data ,0.2,3,
06/12/2012,4.00,0.3,0.5,2,,no data ,0.2,3,
06/12/2012,5.00,0.0,0.5,2,,no data ,0.2,3,
06/12/2012,6.00,0.0,0.4,2,,no data ,0.2,3,
06/12/2012,7.00,0.0,0.3,2,,-0.2,0.0,2,
06/12/2012,8.00,0.1,0.3,2,,no data ,-0.1,3,
06/12/2012,9.00,0.1,0.2,2,,-0.1,-0.1,2,
06/12/2012,10.00,0.1,0.1,2,,no data ,-0.1,3,
06/12/2012,11.00,0.1,0.1,2,,-0.2,-0.2,2,
06/12/2012,12.00,0.1,0.1,2,,no data ,-0.2,3,
06/12/2012,13.00,0.1,0.1,2,,-0.2,-0.2,2,
06/12/2012,14.00,0.1,0.1,2,,no data ,-0.2,3,
06/12/2012,15.00,0.1,0.1,2,,no data ,-0.1,3,
06/12/2012,16.00,0.2,0.1,2,,-0.2,-0.2,2,
06/12/2012,17.00,0.2,0.1,2,,-0.2,-0.2,2,
06/12/2012,18.00,0.2,0.1,2,,no data ,-0.2,3,
06/12/2012,19.00,0.3,0.2,2,,no data ,-0.2,3,
06/12/2012,20.00,0.2,0.2,2,,no data ,-0.2,3,
06/12/2012,21.00,0.2,0.2,2,,no data ,-0.2,3,
06/12/2012,22.00,0.2,0.2,2,,no data ,-0.2,3,
06/12/2012,23.00,0.2,0.2,2,,no data ,-0.2,3,
07/12/2012,0.00,0.1,0.2,2,,no data ,-0.2,3,
07/12/2012,1.00,0.1,0.2,2,,no data ,#DIV/0!,3,
07/12/2012,2.00,0.1,0.2,2,,no data ,#DIV/0!,3,
07/12/2012,3.00,0.1,0.1,2,,no data ,#DIV/0!,3,
07/12/2012,4.00,0.1,0.1,2,,no data ,#DIV/0!,3,
07/12/2012,5.00,0.0,0.1,2,,no data ,#DIV/0!,3,
07/12/2012,6.00,0.0,0.1,2,,no data ,#DIV/0!,3,
07/12/2012,7.00,0.1,0.1,2,,-0.2,-0.2,2,
07/12/2012,8.00,0.1,0.1,2,,-0.1,-0.2,2,
07/12/2012,9.00,0.2,0.1,2,,no data ,-0.2,3,
07/12/2012,10.00,0.3,0.1,2,,no data ,-0.2,3,
07/12/2012,11.00,0.2,0.1,2,,no data ,-0.2,3,
07/12/2012,12.00,0.2,0.2,2,,no data ,-0.2,3,
07/12/2012,13.00,0.2,0.2,2,,no data ,-0.2,3,
07/12/2012,14.00,0.2,0.2,2,,no data ,-0.2,3,
07/12/2012,15.00,0.2,0.2,2,,no data ,-0.1,3,
07/12/2012,16.00,0.2,0.2,2,,no data ,#DIV/0!,3,
07/12/2012,17.00,0.2,0.2,2,,-0.2,-0.2,2,
07/12/2012,18.00,0.3,0.2,2,,-0.1,-0.1,2,
07/12/2012,19.00,0.4,0.2,2,,no data ,-0.1,3,
07/12/2012,20.00,0.3,0.2,2,,no data ,-0.1,3,
07/12/2012,21.00,0.2,0.3,2,,no data ,-0.1,3,
07/12/2012,22.00,0.2,0.3,2,,-0.1,-0.1,2,
07/12/2012,23.00,0.2,0.3,2,,-0.1,-0.1,2,
08/12/2012,0.00,0.3,0.3,2,,-0.2,-0.1,2,
08/12/2012,1.00,0.3,0.3,2,,no data ,-0.1,3,
08/12/2012,2.00,0.3,0.3,2,,-0.2,-0.1,2,
08/12/2012,3.00,0.2,0.3,2,,-0.2,-0.1,2,
08/12/2012,4.00,0.1,0.2,2,,no data ,-0.1,3,
08/12/2012,5.00,0.1,0.2,2,,no data ,-0.1,3,
08/12/2012,6.00,0.2,0.2,2,,no data ,-0.2,3,
08/12/2012,7.00,0.1,0.2,2,,no data ,-0.2,3,
08/12/2012,8.00,0.1,0.2,2,,no data ,-0.2,3,
08/12/2012,9.00,0.2,0.2,2,,-0.1,-0.2,2,
08/12/2012,10.00,0.2,0.2,2,,-0.2,-0.1,2,
08/12/2012,11.00,0.2,0.2,2,,no data ,-0.1,3,
08/12/2012,12.00,0.2,0.2,2,,-0.2,-0.1,2,
08/12/2012,13.00,0.2,0.2,2,,-0.2,-0.1,2,
08/12/2012,14.00,0.2,0.2,2,,no data ,-0.1,3,
08/12/2012,15.00,0.2,0.2,2,,-0.2,-0.1,2,
08/12/2012,16.00,0.2,0.2,2,,-0.2,-0.2,2,
08/12/2012,17.00,0.2,0.2,2,,-0.1,-0.2,2,
08/12/2012,18.00,0.2,0.2,2,,no data ,-0.2,3,
08/12/2012,19.00,0.2,0.2,2,,no data ,-0.2,3,
08/12/2012,20.00,0.2,0.2,2,,no data ,-0.2,3,
08/12/2012,21.00,0.2,0.2,2,,no data ,-0.2,3,
08/12/2012,22.00,0.2,0.2,2,,no data ,-0.2,3,
08/12/2012,23.00,0.2,0.2,2,,no data ,-0.1,3,
09/12/2012,0.00,0.2,0.2,2,,no data ,-0.1,3,
09/12/2012,1.00,0.2,0.2,2,,no data ,#DIV/0!,3,
09/12/2012,2.00,0.1,0.2,2,,no data ,#DIV/0!,3,
09/12/2012,3.00,0.1,0.2,2,,no data ,#DIV/0!,3,
09/12/2012,4.00,0.1,0.2,2,,no data ,#DIV/0!,3,
09/12/2012,5.00,0.1,0.1,2,,no data ,#DIV/0!,3,
09/12/2012,6.00,0.1,0.1,2,,no data ,#DIV/0!,3,
09/12/2012,7.00,0.1,0.1,2,,no data ,#DIV/0!,3,
09/12/2012,8.00,0.1,0.1,2,,no data ,#DIV/0!,3,
09/12/2012,9.00,0.1,0.1,2,,no data ,#DIV/0!,3,
09/12/2012,10.00,0.1,0.1,2,,no data ,#DIV/0!,3,
09/12/2012,11.00,0.1,0.1,2,,no data ,#DIV/0!,3,
09/12/2012,12.00,0.1,0.1,2,,no data ,#DIV/0!,3,
09/12/2012,13.00,0.2,0.1,2,,no data ,#DIV/0!,3,
09/12/2012,14.00,0.2,0.1,2,,no data ,#DIV/0!,3,
09/12/2012,15.00,0.2,0.1,2,,-0.2,-0.2,2,
09/12/2012,16.00,0.2,0.1,2,,-0.1,-0.1,2,
09/12/2012,17.00,0.2,0.2,2,,-0.1,-0.1,2,
09/12/2012,18.00,0.2,0.2,2,,0.0,-0.1,2,
09/12/2012,19.00,0.2,0.2,2,,0.1,0.0,2,
09/12/2012,20.00,0.4,0.2,2,,0.0,0.0,2,
09/12/2012,21.00,0.4,0.2,2,,0.0,0.0,2,
09/12/2012,22.00,0.4,0.3,2,,0.1,0.0,2,
09/12/2012,23.00,0.3,0.3,2,,0.0,0.0,2,
10/12/2012,0.00,0.3,0.3,2,,-0.1,0.0,2,
10/12/2012,1.00,0.3,0.3,2,,-0.2,0.0,2,
10/12/2012,2.00,0.3,0.3,2,,no data ,0.0,3,
10/12/2012,3.00,0.2,0.3,2,,no data ,0.0,3,
10/12/2012,4.00,0.2,0.3,2,,no data ,0.0,3,
10/12/2012,5.00,0.2,0.3,2,,no data ,-0.1,3,
10/12/2012,6.00,0.3,0.3,2,,-0.1,-0.1,2,
10/12/2012,7.00,0.2,0.3,2,,0.0,-0.1,2,
10/12/2012,8.00,0.2,0.2,2,,0.3,0.0,2,
10/12/2012,9.00,0.5,0.3,2,,0.3,0.1,2,
10/12/2012,10.00,0.9,0.3,2,,0.2,0.1,2,
10/12/2012,11.00,1.0,0.4,2,,0.1,0.1,2,
10/12/2012,12.00,0.8,0.5,2,,0.2,0.2,2,
10/12/2012,13.00,0.6,0.6,2,,0.0,0.1,2,
10/12/2012,14.00,0.6,0.6,2,,0.1,0.2,2,
10/12/2012,15.00,0.4,0.6,2,,0.1,0.2,2,
10/12/2012,16.00,0.3,0.6,2,,0.2,0.2,2,
10/12/2012,17.00,0.4,0.6,2,,0.3,0.2,2,
10/12/2012,18.00,0.6,0.6,2,,0.3,0.2,2,
10/12/2012,19.00,0.8,0.6,2,,0.4,0.2,2,
10/12/2012,20.00,0.9,0.6,2,,0.2,0.2,2,
10/12/2012,21.00,0.6,0.6,2,,0.1,0.2,2,
10/12/2012,22.00,0.6,0.6,2,,-0.1,0.2,2,
10/12/2012,23.00,0.3,0.6,2,,-0.1,0.2,2,
11/12/2012,0.00,0.2,0.6,2,,-0.1,0.1,2,
11/12/2012,1.00,0.2,0.5,2,,no data ,0.1,3,
11/12/2012,2.00,0.2,0.5,2,,-0.1,0.0,2,
11/12/2012,3.00,0.2,0.4,2,,no data ,0.0,3,
11/12/2012,4.00,0.2,0.3,2,,0.2,0.0,2,
11/12/2012,5.00,0.2,0.3,2,,0.4,0.0,2,
11/12/2012,6.00,0.9,0.3,2,,0.6,0.1,2,
11/12/2012,7.00,1.1,0.4,2,,0.7,0.3,2,
11/12/2012,8.00,1.3,0.5,2,,1.3,0.5,2,
11/12/2012,9.00,1.3,0.7,2,,2.1,0.8,2,
11/12/2012,10.00,1.8,0.9,2,,2.4,1.1,2,
11/12/2012,11.00,1.9,1.1,2,,0.0,1.0,2,
11/12/2012,12.00,2.1,1.3,2,,0.0,1.0,2,
11/12/2012,13.00,0.4,1.3,2,,0.0,0.9,2,
11/12/2012,14.00,0.4,1.3,2,,0.1,0.9,2,
11/12/2012,15.00,0.3,1.2,2,,0.1,0.8,2,
11/12/2012,16.00,0.4,1.1,2,,0.2,0.6,2,
11/12/2012,17.00,0.4,0.9,2,,0.2,0.4,2,
11/12/2012,18.00,0.5,0.8,2,,0.3,0.1,2,
11/12/2012,19.00,0.6,0.6,2,,0.2,0.1,2,
11/12/2012,20.00,0.9,0.5,2,,0.3,0.2,2,
11/12/2012,21.00,0.6,0.5,2,,0.6,0.2,2,
11/12/2012,22.00,0.5,0.5,2,,0.0,0.2,2,
11/12/2012,23.00,0.9,0.6,2,,-0.1,0.2,2,
12/12/2012,0.00,0.4,0.6,2,,-0.1,0.2,2,
12/12/2012,1.00,0.2,0.6,2,,-0.1,0.1,2,
12/12/2012,2.00,0.3,0.6,2,,no data ,0.1,3,
12/12/2012,3.00,0.2,0.5,2,,no data ,0.1,3,
12/12/2012,4.00,0.2,0.4,2,,-0.2,0.0,2,
12/12/2012,5.00,0.2,0.4,2,,-0.1,-0.1,2,
12/12/2012,6.00,0.1,0.3,2,,0.1,-0.1,2,
12/12/2012,7.00,0.2,0.2,2,,0.2,0.0,2,
12/12/2012,8.00,0.4,0.2,2,,0.1,0.0,2,
12/12/2012,9.00,0.4,0.2,2,,0.0,0.0,2,
12/12/2012,10.00,0.4,0.3,2,,0.0,0.0,2,
12/12/2012,11.00,0.4,0.3,2,,-0.1,0.0,2,
12/12/2012,12.00,0.3,0.3,2,,0.0,0.0,2,
12/12/2012,13.00,0.3,0.3,2,,0.3,0.1,2,
12/12/2012,14.00,0.3,0.3,2,,0.2,0.1,2,
12/12/2012,15.00,0.3,0.3,2,,0.3,0.1,2,
12/12/2012,16.00,0.3,0.3,2,,0.1,0.1,2,
12/12/2012,17.00,0.3,0.3,2,,0.2,0.1,2,
12/12/2012,18.00,0.5,0.3,2,,0.2,0.2,2,
12/12/2012,19.00,0.5,0.4,2,,0.0,0.2,2,
12/12/2012,20.00,0.8,0.4,2,,0.1,0.2,2,
12/12/2012,21.00,0.4,0.4,2,,0.1,0.2,2,
12/12/2012,22.00,0.4,0.5,2,,0.2,0.2,2,
12/12/2012,23.00,0.4,0.5,2,,0.1,0.1,2,
13/12/2012,0.00,0.3,0.5,2,,0.0,0.1,2,
13/12/2012,1.00,0.2,0.4,2,,0.0,0.1,2,
13/12/2012,2.00,0.2,0.4,2,,0.0,0.1,2,
13/12/2012,3.00,0.2,0.4,2,,0.0,0.1,2,
13/12/2012,4.00,0.2,0.3,2,,-0.1,0.0,2,
13/12/2012,5.00,0.2,0.2,2,,-0.1,0.0,2,
13/12/2012,6.00,0.2,0.2,2,,0.0,0.0,2,
13/12/2012,7.00,0.2,0.2,2,,0.0,0.0,2,
13/12/2012,8.00,0.2,0.2,2,,0.1,0.0,2,
13/12/2012,9.00,0.3,0.2,2,,0.3,0.0,2,
13/12/2012,10.00,0.4,0.2,2,,0.3,0.0,2,
13/12/2012,11.00,0.3,0.2,2,,0.4,0.1,2,
13/12/2012,12.00,0.2,0.2,2,,0.3,0.1,2,
13/12/2012,13.00,0.2,0.2,2,,0.3,0.2,2,
13/12/2012,14.00,0.2,0.3,2,,0.5,0.3,2,
13/12/2012,15.00,0.3,0.3,2,,0.1,0.3,2,
13/12/2012,16.00,0.2,0.3,2,,0.1,0.3,2,
13/12/2012,17.00,0.3,0.3,2,,0.4,0.3,2,
13/12/2012,18.00,0.3,0.3,2,,0.4,0.3,2,
13/12/2012,19.00,0.4,0.3,2,,0.4,0.3,2,
13/12/2012,20.00,0.3,0.3,2,,0.4,0.3,2,
13/12/2012,21.00,0.3,0.3,2,,0.4,0.3,2,
13/12/2012,22.00,0.3,0.3,2,,0.3,0.3,2,
13/12/2012,23.00,0.3,0.3,2,,0.2,0.3,2,
14/12/2012,0.00,0.3,0.3,2,,0.2,0.3,2,
14/12/2012,1.00,0.3,0.3,2,,0.2,0.3,2,
14/12/2012,2.00,0.2,0.3,2,,0.1,0.3,2,
14/12/2012,3.00,0.2,0.3,2,,0.0,0.2,2,
14/12/2012,4.00,0.2,0.3,2,,-0.1,0.2,2,
14/12/2012,5.00,0.2,0.3,2,,-0.1,0.1,2,
14/12/2012,6.00,0.2,0.2,2,,0.0,0.1,2,
14/12/2012,7.00,0.2,0.2,2,,0.0,0.1,2,
14/12/2012,8.00,0.2,0.2,2,,0.3,0.1,2,
14/12/2012,9.00,0.2,0.2,2,,0.4,0.1,2,
14/12/2012,10.00,0.2,0.2,2,,0.4,0.1,2,
14/12/2012,11.00,0.3,0.2,2,,0.6,0.2,2,
14/12/2012,12.00,0.3,0.2,2,,0.8,0.3,2,
